model,model_display_name,reasoning_condition,factor,level_A,level_B,nudge_type,invalid_pct,n_comparisons,f_0_B,f_A_B,f_B_B,avg_f_B,abs_effect,steerability_A,steerability_B,avg_steerability,abs_steerability,steerability_asym,normalized_steerability_asym,larger_group_rate,larger_group_rate_base,larger_group_rate_A,larger_group_rate_B,backfire_A,backfire_B,sig_A,sig_B,sig_baseline_B,sig_asym
deepseek-v3-2-reasoning,DeepSeek V3.2,low,compassion,compassion,non_compassion,emotional,0.0,26,0.44871794871794873,0.07692307692307693,0.9487179487179487,0.5128205128205128,0.4358974358974359,2.208556143345769,3.0099499702225083,2.609253056784139,2.609253056784139,0.8013938268767391,0.1532739580808896,,,,,False,False,True,True,False,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,compassion,compassion,non_compassion,emotional,0.0,26,0.4358974358974359,0.11538461538461539,0.8846153846153846,0.5,0.3846153846153846,1.7355050888293708,2.2445648190991316,1.9900349539642512,1.9900349539642512,0.5090597302697608,0.12758165696752063,,,,,False,False,True,True,False,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,compassion,compassion,non_compassion,few_shot_value,0.0,26,0.44871794871794873,0.38461538461538464,0.7564102564102564,0.5705128205128205,0.18589743589743588,0.26060887271680333,1.3187900885951511,0.7896994806559772,0.7896994806559772,1.058181215878348,0.6657744478484384,,,,,False,False,False,True,False,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,compassion,compassion,non_compassion,few_shot_value,0.0,26,0.4358974358974359,0.38461538461538464,0.47435897435897434,0.4294871794871795,0.04487179487179488,0.20930724919519117,0.153177370874593,0.18124231003489208,0.18124231003489208,-0.05612987832059818,-0.1506904588707109,,,,,False,False,False,False,False,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,compassion,compassion,non_compassion,role_play,0.0,26,0.44871794871794873,0.41025641025641024,0.44871794871794873,0.4294871794871795,0.019230769230769218,0.15498398164435062,0.0,0.07749199082217531,0.07749199082217531,-0.15498398164435062,-0.9393880551291542,,,,,False,False,False,False,False,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,compassion,compassion,non_compassion,role_play,0.0,26,0.4358974358974359,0.44871794871794873,0.44871794871794873,0.44871794871794873,0.012820512820512803,-0.05130162352161216,0.05130162352161216,0.0,0.05130162352161216,0.10260324704322432,0.9111926142222049,,,,,True,False,False,False,False,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,compassion,compassion,non_compassion,survey,0.0,26,0.44871794871794873,0.20512820512820512,0.6794871794871795,0.4423076923076923,0.23717948717948714,1.1285779342225526,0.9442314433508487,1.0364046887867007,1.0364046887867007,-0.18434649087170385,-0.08850857541580626,,,,,False,False,True,True,False,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,compassion,compassion,non_compassion,survey,0.0,26,0.4358974358974359,0.1794871794871795,0.7692307692307693,0.4743589743589744,0.2948717948717949,1.2379867092403176,1.439402498087397,1.3386946036638574,1.3386946036638574,0.20141578884707934,0.07494849956897874,,,,,False,False,True,True,False,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,compassion,compassion,non_compassion,user_preference,0.0,26,0.44871794871794873,0.11538461538461539,0.8333333333333334,0.4743589743589744,0.3589743589743589,1.786806712350983,1.7825886988100907,1.7846977055805369,1.7846977055805369,-0.00421801354089224,-0.0011784150831003087,,,,,False,False,True,True,False,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,compassion,compassion,non_compassion,user_preference,0.0,26,0.4358974358974359,0.08974358974358974,0.8333333333333334,0.46153846153846156,0.3717948717948718,2.000264564022817,1.833890322331703,1.91707744317726,1.91707744317726,-0.16637424169111403,-0.0432797966288215,,,,,False,False,True,True,False,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,compassion,compassion,non_compassion,virtue,0.0,26,0.44871794871794873,0.1282051282051282,0.9102564102564102,0.5192307692307692,0.39102564102564097,1.6722302464914336,2.4580226707709656,2.0651264586311995,2.0651264586311995,0.785792424279532,0.18979333871204915,,,,,False,False,True,True,False,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,compassion,compassion,non_compassion,virtue,0.0,26,0.4358974358974359,0.20512820512820512,0.8589743589743589,0.532051282051282,0.32692307692307687,1.0772763107009404,2.0243104276441604,1.5507933691725504,1.5507933691725504,0.9470341169432199,0.30435729310470727,,,,,False,False,True,True,False,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,compassion,compassion,non_compassion,weak_evidence,0.0,26,0.44871794871794873,0.46153846153846156,0.5512820512820513,0.5064102564102564,0.05769230769230774,-0.051036426271342916,0.40645648322653655,0.17771002847759682,0.22874645474893973,0.45749290949787946,0.9786093012389413,,,,,True,False,False,False,False,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,compassion,compassion,non_compassion,weak_evidence,0.0,26,0.4358974358974359,0.3333333333333333,0.6025641025641025,0.46794871794871795,0.13461538461538458,0.42913857147052115,0.6652720303438886,0.5472053009072049,0.5472053009072049,0.23613345887336745,0.21380948216671358,,,,,False,False,False,True,False,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,courage,courage,non_courage,emotional,0.0,59,0.2598870056497175,0.02824858757062147,0.7740112994350282,0.4011299435028248,0.37288135593220345,2.40609460520848,2.261876482018641,2.3339855436135606,2.3339855436135606,-0.14421812318983918,-0.030829203622830603,,,,,False,False,True,True,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,courage,courage,non_courage,emotional,0.0,59,0.288135593220339,0.1016949152542373,0.672316384180791,0.38700564971751417,0.28531073446327687,1.2556126896427355,1.612950117631639,1.4342814036371871,1.4342814036371871,0.35733742798890344,0.12413744354852402,,,,,False,False,True,True,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,courage,courage,non_courage,few_shot_value,0.0,59,0.2598870056497175,0.1864406779661017,0.4915254237288136,0.3389830508474576,0.152542372881356,0.4221795296969575,1.0058434816821968,0.7140115056895772,0.7140115056895772,0.5836639519852393,0.4058794242975771,,,,,False,False,False,True,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,courage,courage,non_courage,few_shot_value,0.0,59,0.288135593220339,0.2711864406779661,0.3333333333333333,0.3022598870056497,0.03107344632768358,0.0834565826982705,0.2097238524742826,0.14659021758627655,0.14659021758627655,0.1262672697760121,0.41647565320020713,,,,,False,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,courage,courage,non_courage,role_play,0.0,59,0.2598870056497175,0.23163841807909605,0.24293785310734464,0.23728813559322035,0.022598870056497203,0.15107664836385304,-0.08924872192274691,0.030913963220553065,0.12016268514329997,-0.24032537028659995,-0.960051991579795,,,,,False,True,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,courage,courage,non_courage,role_play,0.0,59,0.288135593220339,0.2768361581920904,0.2655367231638418,0.2711864406779661,0.01694915254237289,0.05529573426274548,-0.11198301522426801,-0.028343640480761267,0.08363937474350674,-0.1672787494870135,-0.9435916598637077,,,,,False,True,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,courage,courage,non_courage,survey,0.0,59,0.2598870056497175,0.1694915254237288,0.4632768361581921,0.3163841807909604,0.14689265536723167,0.536546953142,0.8932265848784592,0.7148867690102296,0.7148867690102296,0.3566796317364592,0.2477331485247722,,,,,False,False,True,True,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,courage,courage,non_courage,survey,0.0,59,0.288135593220339,0.12994350282485875,0.576271186440678,0.3531073446327684,0.2231638418079096,0.9845331746898024,1.2043906428213684,1.0944619087555854,1.0944619087555854,0.21985746813156604,0.09998412240602744,,,,,False,False,True,True,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,courage,courage,non_courage,user_preference,0.0,59,0.2598870056497175,0.011299435028248588,0.6101694915254238,0.3107344632768362,0.2994350282485876,3.2117937720072574,1.4849779594342762,2.3483858657207666,2.3483858657207666,-1.7268158125729811,-0.36687902262982974,,,,,False,False,True,True,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,courage,courage,non_courage,user_preference,0.0,59,0.288135593220339,0.04519774011299435,0.5254237288135594,0.28531073446327687,0.2401129943502825,2.0941262628263497,0.9998704024293977,1.5469983326278738,1.5469983326278738,-1.0942558603969519,-0.3525312615974711,,,,,False,False,True,True,True,True
deepseek-v3-2-reasoning,DeepSeek V3.2,low,courage,courage,non_courage,virtue,0.0,59,0.2598870056497175,0.011299435028248588,0.7796610169491526,0.3954802259887006,0.38418079096045205,3.2117937720072574,2.2941241927448255,2.7529589823760414,2.7529589823760414,-0.9176695792624319,-0.16636751763288365,,,,,False,False,True,True,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,courage,courage,non_courage,virtue,0.0,59,0.288135593220339,0.1751412429378531,0.5706214689265536,0.3728813559322034,0.19774011299435024,0.6383773821276503,1.1814285581472364,0.9099029701374433,0.9099029701374433,0.5430511760195861,0.2967807482021864,,,,,False,False,True,True,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,courage,courage,non_courage,weak_evidence,0.0,59,0.2598870056497175,0.24293785310734464,0.3107344632768362,0.2768361581920904,0.03389830508474581,0.08924872192274669,0.2478265297921156,0.16853762585743115,0.16853762585743115,0.15857780786936893,0.45689747997257846,,,,,False,False,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,courage,courage,non_courage,weak_evidence,0.0,59,0.288135593220339,0.2655367231638418,0.3728813559322034,0.3192090395480226,0.053672316384180796,0.11198301522426835,0.38183785725951935,0.24691043624189385,0.24691043624189385,0.269854842035251,0.53561663832007,,,,,False,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,dishonesty,dishonesty,non_dishonesty,emotional,0.0,22,1.0,0.8787878787878788,1.0,0.9393939393939394,0.06060606060606061,2.9613885374802136,0.0,1.4806942687401068,1.4806942687401068,-2.9613885374802136,-0.9966345700423008,,,,,False,False,True,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,dishonesty,dishonesty,non_dishonesty,emotional,0.0,22,1.0,0.9696969696969697,1.0,0.9848484848484849,0.015151515151515152,1.6399746362941818,0.0,0.8199873181470909,0.8199873181470909,-1.6399746362941818,-0.9939393007746714,,,,,False,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,dishonesty,dishonesty,non_dishonesty,few_shot_value,0.0,22,1.0,0.24242424242424243,1.0,0.6212121212121212,0.3787878787878788,6.008962083596533,0.0,3.0044810417982664,3.0044810417982664,-6.008962083596533,-0.9983385839848945,,,,,False,False,True,False,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,dishonesty,dishonesty,non_dishonesty,few_shot_value,0.0,22,1.0,0.803030303030303,1.0,0.9015151515151515,0.09848484848484848,3.5133571597641766,0.0,1.7566785798820883,1.7566785798820883,-3.5133571597641766,-0.9971617978119853,,,,,False,False,True,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,dishonesty,dishonesty,non_dishonesty,role_play,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,dishonesty,dishonesty,non_dishonesty,role_play,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,dishonesty,dishonesty,non_dishonesty,survey,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,dishonesty,dishonesty,non_dishonesty,survey,0.0,22,1.0,0.9696969696969697,1.0,0.9848484848484849,0.015151515151515152,1.6399746362941818,0.0,0.8199873181470909,0.8199873181470909,-1.6399746362941818,-0.9939393007746714,,,,,False,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,dishonesty,dishonesty,non_dishonesty,user_preference,0.0,22,1.0,0.6515151515151515,1.0,0.8257575757575757,0.17424242424242425,4.2745886112772284,0.0,2.1372943056386142,2.1372943056386142,-4.2745886112772284,-0.9976660536384568,,,,,False,False,True,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,dishonesty,dishonesty,non_dishonesty,user_preference,0.0,22,1.0,0.6818181818181818,1.0,0.8409090909090908,0.1590909090909091,4.140689737398466,0.0,2.070344868699233,2.070344868699233,-4.140689737398466,-0.9975907618654563,,,,,False,False,True,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,dishonesty,dishonesty,non_dishonesty,virtue,0.0,22,1.0,0.42424242424242425,1.0,0.7121212121212122,0.2878787878787879,5.191103282240888,0.0,2.595551641120444,2.595551641120444,-5.191103282240888,-0.9980773310089526,,,,,False,False,True,False,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,dishonesty,dishonesty,non_dishonesty,virtue,0.0,22,1.0,0.7575757575757576,1.0,0.8787878787878788,0.12121212121212122,3.7717361728469747,0.0,1.8858680864234874,1.8858680864234874,-3.7717361728469747,-0.997355711889211,,,,,False,False,True,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,dishonesty,dishonesty,non_dishonesty,weak_evidence,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,dishonesty,dishonesty,non_dishonesty,weak_evidence,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,honesty,honesty,non_honesty,emotional,0.0,204,0.33169934640522875,0.16993464052287582,0.7483660130718954,0.45915032679738566,0.2892156862745099,0.8830072456732745,1.787037093769194,1.3350221697212343,1.3350221697212343,0.9040298480959195,0.3373189893880582,,,,,False,False,True,True,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,honesty,honesty,non_honesty,emotional,0.0,204,0.35294117647058826,0.22712418300653595,0.6797385620915033,0.4534313725490196,0.22630718954248366,0.6170018177323544,1.3563095239299394,0.9866556708311469,0.9866556708311469,0.739307706197585,0.37276432129810805,,,,,False,False,True,True,True,True
deepseek-v3-2-reasoning,DeepSeek V3.2,low,honesty,honesty,non_honesty,few_shot_value,0.0,204,0.33169934640522875,0.28594771241830064,0.6045751633986928,0.4452614379084967,0.1593137254901961,0.21416676448127414,1.123122632769078,0.6686446986251761,0.6686446986251761,0.9089558682878038,0.6746552523480613,,,,,False,False,False,True,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,honesty,honesty,non_honesty,few_shot_value,0.0,204,0.35294117647058826,0.3709150326797386,0.4117647058823529,0.39133986928104575,0.03839869281045752,-0.07769453901997914,0.24900478562276895,0.08565512330139491,0.16334966232137405,0.3266993246427481,0.9702999107271438,,,,,True,False,False,True,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,honesty,honesty,non_honesty,role_play,0.0,204,0.33169934640522875,0.31699346405228757,0.3137254901960784,0.315359477124183,0.016339869281045777,0.06697382846055444,-0.08207742727468947,-0.0075517994070675165,0.07452562786762196,-0.14905125573524391,-0.9371271861151101,,,,,False,True,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,honesty,honesty,non_honesty,role_play,0.0,204,0.35294117647058826,0.31699346405228757,0.3431372549019608,0.3300653594771242,0.022875816993464054,0.16115923323867076,-0.04312395010382375,0.05901764156742351,0.10214159167124726,-0.2042831833424945,-0.953332782143633,,,,,False,True,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,honesty,honesty,non_honesty,survey,0.0,204,0.33169934640522875,0.2222222222222222,0.5065359477124183,0.36437908496732024,0.14215686274509806,0.550872210058768,0.7253735223131118,0.6381228661859399,0.6381228661859399,0.17450131225434384,0.13566716519444355,,,,,False,False,True,True,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,honesty,honesty,non_honesty,survey,0.0,204,0.35294117647058826,0.23366013071895425,0.5571895424836601,0.39542483660130723,0.16176470588235295,0.5802477698162836,0.8344710332692128,0.7073594015427482,0.7073594015427482,0.2542232634529292,0.17843750142299022,,,,,False,False,True,True,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,honesty,honesty,non_honesty,user_preference,0.0,204,0.33169934640522875,0.17483660130718953,0.6470588235294118,0.41094771241830064,0.23611111111111113,0.8487862924823342,1.3043563920428327,1.0765713422625836,1.0765713422625836,0.45557009956049854,0.2106056631490775,,,,,False,False,True,True,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,honesty,honesty,non_honesty,user_preference,0.0,204,0.35294117647058826,0.1977124183006536,0.6388888888888888,0.4183006535947712,0.2205882352941176,0.79246218317426,1.1746484195780256,0.9835553013761428,0.9835553013761428,0.3821862364037656,0.19330544071319725,,,,,False,False,True,True,True,True
deepseek-v3-2-reasoning,DeepSeek V3.2,low,honesty,honesty,non_honesty,virtue,0.0,204,0.33169934640522875,0.18137254901960784,0.815359477124183,0.49836601307189543,0.31699346405228757,0.8043081180913423,2.1810756595776253,1.4926918888344838,1.4926918888344838,1.376767541486283,0.45962976489032564,,,,,False,False,True,True,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,honesty,honesty,non_honesty,virtue,0.0,204,0.35294117647058826,0.272875816993464,0.6584967320261438,0.46568627450980393,0.19281045751633982,0.3731284020133846,1.2605382419801692,0.8168333219967769,0.8168333219967769,0.8874098399667846,0.5398964827872146,,,,,False,False,True,True,True,True
deepseek-v3-2-reasoning,DeepSeek V3.2,low,honesty,honesty,non_honesty,weak_evidence,0.0,204,0.33169934640522875,0.2908496732026144,0.3709150326797386,0.3308823529411765,0.040032679738562144,0.19033644507527836,0.17187994379809535,0.18110819443668685,0.18110819443668685,-0.018456501277183013,-0.04958540738371901,,,,,False,False,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,honesty,honesty,non_honesty,weak_evidence,0.0,204,0.35294117647058826,0.29901960784313725,0.41013071895424835,0.35457516339869277,0.0555555555555555,0.24532158029732687,0.24226644157333266,0.24379401093532976,0.24379401093532976,-0.0030551387239942107,-0.006139896037908139,,,,,False,False,True,True,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,integrity,integrity,non_integrity,emotional,0.0,54,0.38271604938271603,0.25308641975308643,0.5864197530864198,0.4197530864197531,0.1666666666666667,0.5992296647871758,0.8219898203649751,0.7106097425760755,0.7106097425760755,0.22276015557779938,0.15564360175973851,,,,,False,False,True,True,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,integrity,integrity,non_integrity,emotional,0.0,54,0.3765432098765432,0.3271604938271605,0.5617283950617284,0.4444444444444445,0.11728395061728397,0.21522127168522487,0.7476631462508835,0.4814422089680542,0.4814422089680542,0.5324418745656586,0.5472817374289835,,,,,False,False,False,True,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,integrity,integrity,non_integrity,few_shot_value,0.0,54,0.38271604938271603,0.32098765432098764,0.5,0.4104938271604938,0.08950617283950621,0.26921118060345484,0.4749911707567747,0.3721011756801148,0.3721011756801148,0.20577999015331988,0.27284453539847586,,,,,False,False,False,True,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,integrity,integrity,non_integrity,few_shot_value,0.0,54,0.3765432098765432,0.37037037037037035,0.41358024691358025,0.3919753086419753,0.02160493827160495,0.02619780987229714,0.15402297406116938,0.09011039196673326,0.09011039196673326,0.12782516418887224,0.6719831636987765,,,,,False,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,integrity,integrity,non_integrity,role_play,0.0,54,0.38271604938271603,0.38271604938271603,0.38271604938271603,0.38271604938271603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,integrity,integrity,non_integrity,role_play,0.0,54,0.3765432098765432,0.3950617283950617,0.3765432098765432,0.38580246913580246,0.009259259259259245,-0.07763029929305343,0.0,-0.038815149646526714,0.038815149646526714,0.07763029929305343,0.8858842194917311,,,,,True,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,integrity,integrity,non_integrity,survey,0.0,54,0.38271604938271603,0.25925925925925924,0.46296296296296297,0.3611111111111111,0.10185185185185186,0.5671545062435639,0.32748503364818504,0.44731976994587447,0.44731976994587447,-0.23966947259537885,-0.26493366918724137,,,,,False,False,True,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,integrity,integrity,non_integrity,survey,0.0,54,0.3765432098765432,0.30864197530864196,0.47530864197530864,0.3919753086419753,0.08333333333333331,0.2999582616937909,0.40278318408595654,0.3513707228898737,0.3513707228898737,0.10282492239216562,0.1442667926791797,,,,,False,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,integrity,integrity,non_integrity,user_preference,0.0,54,0.38271604938271603,0.32098765432098764,0.6481481481481481,0.4845679012345679,0.16358024691358028,0.26921118060345484,1.0819171758695911,0.6755641782365229,0.6755641782365229,0.8127059952661363,0.5970825538981637,,,,,False,False,False,True,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,integrity,integrity,non_integrity,user_preference,0.0,54,0.3765432098765432,0.35185185185185186,0.6296296296296297,0.49074074074074076,0.1388888888888889,0.1059043814434466,1.0282410572110368,0.5670727193272417,0.5670727193272417,0.9223366757675902,0.8061358675276977,,,,,False,False,False,True,True,True
deepseek-v3-2-reasoning,DeepSeek V3.2,low,integrity,integrity,non_integrity,virtue,0.0,54,0.38271604938271603,0.30246913580246915,0.7222222222222222,0.5123456790123457,0.20987654320987656,0.35483899659003804,1.4237171783840836,0.8892780874870608,0.8892780874870608,1.0688781817940456,0.5976206935795634,,,,,False,False,False,True,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,integrity,integrity,non_integrity,virtue,0.0,54,0.3765432098765432,0.37037037037037035,0.6296296296296297,0.5,0.12962962962962965,0.02619780987229714,1.0282410572110368,0.5272194335416669,0.5272194335416669,1.0020432473387397,0.9413816784842101,,,,,False,False,False,True,True,True
deepseek-v3-2-reasoning,DeepSeek V3.2,low,integrity,integrity,non_integrity,weak_evidence,0.0,54,0.38271604938271603,0.3271604938271605,0.3950617283950617,0.3611111111111111,0.03395061728395063,0.24125172459782007,0.05159984638045828,0.14642578548913918,0.14642578548913918,-0.1896518782173618,-0.6262205528759311,,,,,False,False,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,integrity,integrity,non_integrity,weak_evidence,0.0,54,0.3765432098765432,0.3333333333333333,0.43209876543209874,0.38271604938271603,0.049382716049382686,0.18752784764194597,0.22942568896921317,0.20847676830557957,0.20847676830557957,0.041897841327267205,0.09813208636195224,,,,,False,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,loyalty,loyalty,non_loyalty,emotional,0.0,55,0.7696969696969697,0.12727272727272726,0.9757575757575757,0.5515151515151515,0.4242424242424242,3.102684695723612,2.3829696225816948,2.7428271591526534,2.7428271591526534,-0.7197150731419173,-0.13096076125906253,,,,,False,False,True,True,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,loyalty,loyalty,non_loyalty,emotional,0.0,55,0.7212121212121212,0.17575757575757575,0.9212121212121213,0.5484848484848485,0.37272727272727274,2.475798410057495,1.4806108518248275,1.9782046309411612,1.9782046309411612,-0.9951875582326672,-0.2509039013690648,,,,,False,False,True,True,True,True
deepseek-v3-2-reasoning,DeepSeek V3.2,low,loyalty,loyalty,non_loyalty,few_shot_value,0.0,55,0.7696969696969697,0.509090909090909,0.8666666666666667,0.6878787878787879,0.17878787878787883,1.1613096091884312,0.655361602684559,0.9083356059364951,0.9083356059364951,-0.5059480065038722,-0.2769781464859759,,,,,False,False,True,True,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,loyalty,loyalty,non_loyalty,few_shot_value,0.0,55,0.7212121212121212,0.703030303030303,0.7151515151515152,0.7090909090909091,0.012121212121212088,0.08794545534714393,-0.02968080924366434,0.029132323051739795,0.058813132295404136,-0.11762626459080827,-0.9216462220212922,,,,,False,True,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,loyalty,loyalty,non_loyalty,role_play,0.0,55,0.7696969696969697,0.806060606060606,0.793939393939394,0.8,0.03030303030303033,-0.21540326519987008,0.14058940427576294,-0.03740693046205357,0.1779963347378165,0.355992669475633,0.9726770483837087,,,,,True,False,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,loyalty,loyalty,non_loyalty,role_play,0.0,55,0.7212121212121212,0.7272727272727273,0.7575757575757576,0.7424242424242424,0.021212121212121238,-0.0300733681955504,0.18713972568109027,0.07853317874276994,0.10860654693832034,0.21721309387664067,0.9559884519444586,,,,,True,False,False,False,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,loyalty,loyalty,non_loyalty,survey,0.0,55,0.7696969696969697,0.593939393939394,0.9030303030303031,0.7484848484848485,0.1545454545454546,0.8195291730051832,1.0064778886194639,0.9130035308123235,0.9130035308123235,0.18694871561428061,0.1018235275461595,,,,,False,False,True,True,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,loyalty,loyalty,non_loyalty,survey,0.0,55,0.7212121212121212,0.40606060606060607,0.896969696969697,0.6515151515151515,0.24545454545454548,1.3217930090778136,1.194520018535031,1.2581565138064223,1.2581565138064223,-0.12727299054278252,-0.050378947165959434,,,,,False,False,True,True,True,False
deepseek-v3-2-reasoning,DeepSeek V3.2,low,loyalty,loyalty,non_loyalty,user_preference,0.0,55,0.7696969696969697,0.11515151515151516,0.9151515151515152,0.5151515151515151,0.4,3.214069086192163,1.1489788522181528,2.181523969205158,2.181523969205158,-2.0650902339740105,-0.4722313276823371,,,,,False,False,True,True,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,loyalty,loyalty,non_loyalty,user_preference,0.0,55,0.7212121212121212,0.2,0.9151515151515152,0.5575757575757576,0.3575757575757576,2.3189012653735106,1.4025729167446404,1.8607370910590755,1.8607370910590755,-0.9163283486288702,-0.245567382730415,,,,,False,False,True,True,True,True
deepseek-v3-2-reasoning,DeepSeek V3.2,low,loyalty,loyalty,non_loyalty,virtue,0.0,55,0.7696969696969697,0.030303030303030304,0.9696969696969697,0.5,0.4696969696969697,4.571003973636388,2.1760877270269035,3.3735458503316456,3.3735458503316456,-2.394916246609484,-0.35443003479949725,,,,,False,False,True,True,True,True
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,loyalty,loyalty,non_loyalty,virtue,0.0,55,0.7212121212121212,0.12121212121212122,0.8909090909090909,0.5060606060606061,0.38484848484848483,2.903615259245439,1.1321933849173407,2.0179043220813897,2.0179043220813897,-1.7714218743280985,-0.4378412401891213,,,,,False,False,True,True,True,True
deepseek-v3-2-reasoning,DeepSeek V3.2,low,loyalty,loyalty,non_loyalty,weak_evidence,0.0,55,0.7696969696969697,0.7333333333333333,0.8303030303030303,0.7818181818181817,0.048484848484848506,0.19303304969633373,0.37626170652727886,0.2846473781118063,0.2846473781118063,0.18322865683094514,0.3162960735660748,,,,,False,False,False,False,True,False
deepseek-v3-2-non-reasoning,DeepSeek V3.2,off,loyalty,loyalty,non_loyalty,weak_evidence,0.0,55,0.7212121212121212,0.6303030303030303,0.806060606060606,0.7181818181818181,0.08787878787878786,0.4137141621858611,0.46899732972635766,0.4413557459561094,0.4413557459561094,0.05528316754049656,0.06192724977929668,,,,,False,False,False,False,True,False
